,images,labels
3402,"Dataset/test/wildfire/-79.35393,48.74581.jpg",0
3251,"Dataset/test/wildfire/-78.98245,48.22422.jpg",0
2135,"Dataset/test/wildfire/-75.01575,51.28417.jpg",0
5471,"Dataset/test/nowildfire/-75.741293,45.427307.jpg",1
5656,"Dataset/test/nowildfire/-79.291442,43.758869.jpg",1
4185,"Dataset/test/nowildfire/-122.84189,49.114859.jpg",1
5091,"Dataset/test/nowildfire/-73.84044,45.579753.jpg",1
4114,"Dataset/test/nowildfire/-122.782634,49.229954.jpg",1
4458,"Dataset/test/nowildfire/-123.084812,49.206591.jpg",1
5777,"Dataset/test/nowildfire/-79.387335,43.679421.jpg",1
2787,"Dataset/test/wildfire/-77.18547,48.01439.jpg",0
4500,"Dataset/test/nowildfire/-123.117493,49.239058.jpg",1
4070,"Dataset/test/nowildfire/-122.732448,49.227914.jpg",1
4872,"Dataset/test/nowildfire/-73.651406,45.607773.jpg",1
5076,"Dataset/test/nowildfire/-73.829682,45.520662.jpg",1
1432,"Dataset/test/wildfire/-72.91249,49.73591.jpg",0
3826,"Dataset/test/nowildfire/-114.066167,51.077685.jpg",1
4543,"Dataset/test/nowildfire/-123.146586,49.20857.jpg",1
5532,"Dataset/test/nowildfire/-75.782191,45.441128.jpg",1
4577,"Dataset/test/nowildfire/-123.178612,49.18689.jpg",1
3992,"Dataset/test/nowildfire/-114.144282,51.094736.jpg",1
2333,"Dataset/test/wildfire/-75.65533,50.6211.jpg",0
3692,"Dataset/test/nowildfire/-114.015963,51.034412.jpg",1
2613,"Dataset/test/wildfire/-76.46889,46.06115.jpg",0
5862,"Dataset/test/nowildfire/-79.452695,43.705607.jpg",1
3061,"Dataset/test/wildfire/-78.25396,46.27968.jpg",0
3162,"Dataset/test/wildfire/-78.67982,50.15078.jpg",0
6104,"Dataset/test/nowildfire/-79.714914,43.823501.jpg",1
97,"Dataset/test/wildfire/-66.00587,51.79516.jpg",0
5377,"Dataset/test/nowildfire/-75.703963,45.332842.jpg",1
4173,"Dataset/test/nowildfire/-122.826,49.100543.jpg",1
5503,"Dataset/test/nowildfire/-75.760762,45.324793.jpg",1
3496,"Dataset/test/nowildfire/-113.939534,51.066773.jpg",1
2329,"Dataset/test/wildfire/-75.64093,45.66936.jpg",0
4549,"Dataset/test/nowildfire/-123.152176,49.163363.jpg",1
166,"Dataset/test/wildfire/-67.10368,52.1211.jpg",0
4715,"Dataset/test/nowildfire/-73.516668,45.504002.jpg",1
894,"Dataset/test/wildfire/-71.6269,53.977.jpg",0
433,"Dataset/test/wildfire/-70.01621,47.93915.jpg",0
1946,"Dataset/test/wildfire/-74.42305,49.99761.jpg",0
4671,"Dataset/test/nowildfire/-73.47513,45.58354.jpg",1
2470,"Dataset/test/wildfire/-75.97424,45.72242.jpg",0
5870,"Dataset/test/nowildfire/-79.466659,43.73881.jpg",1
60,"Dataset/test/wildfire/-64.89816,50.83184.jpg",0
5917,"Dataset/test/nowildfire/-79.50708,43.688126.jpg",1
5245,"Dataset/test/nowildfire/-75.636373,45.391352.jpg",1
4815,"Dataset/test/nowildfire/-73.607599,45.565343.jpg",1
2414,"Dataset/test/wildfire/-75.8447,45.6042.jpg",0
3689,"Dataset/test/nowildfire/-114.01498,51.112126.jpg",1
4531,"Dataset/test/nowildfire/-123.138034,49.145915.jpg",1
345,"Dataset/test/wildfire/-69.36872,47.52878.jpg",0
3782,"Dataset/test/nowildfire/-114.053028,51.041733.jpg",1
5714,"Dataset/test/nowildfire/-79.336351,43.656276.jpg",1
5296,"Dataset/test/nowildfire/-75.669772,45.435801.jpg",1
1830,"Dataset/test/wildfire/-74.15249,45.73322.jpg",0
2041,"Dataset/test/wildfire/-74.72088,49.56835.jpg",0
883,"Dataset/test/wildfire/-71.6048,46.90168.jpg",0
3347,"Dataset/test/wildfire/-79.22456,47.81115.jpg",0
3255,"Dataset/test/wildfire/-78.98424,46.77158.jpg",0
4641,"Dataset/test/nowildfire/-73.451974,45.550392.jpg",1
4101,"Dataset/test/nowildfire/-122.768962,49.105965.jpg",1
3619,"Dataset/test/nowildfire/-113.983784,51.00843.jpg",1
5189,"Dataset/test/nowildfire/-75.598436,45.397507.jpg",1
4819,"Dataset/test/nowildfire/-73.610663,45.615807.jpg",1
2842,"Dataset/test/wildfire/-77.4127,47.09233.jpg",0
5530,"Dataset/test/nowildfire/-75.780288,45.409066.jpg",1
1351,"Dataset/test/wildfire/-72.73404,47.45084.jpg",0
2929,"Dataset/test/wildfire/-77.71163,54.13459.jpg",0
3627,"Dataset/test/nowildfire/-113.987782,51.03146.jpg",1
1295,"Dataset/test/wildfire/-72.60986,47.09772.jpg",0
3899,"Dataset/test/nowildfire/-114.103202,50.95829.jpg",1
2183,"Dataset/test/wildfire/-75.1367,46.34772.jpg",0
2472,"Dataset/test/wildfire/-75.97486,47.18375.jpg",0
1561,"Dataset/test/wildfire/-73.378,47.58513.jpg",0
1270,"Dataset/test/wildfire/-72.52821,45.45354.jpg",0
5422,"Dataset/test/nowildfire/-75.72279,45.39722.jpg",1
2952,"Dataset/test/wildfire/-77.835,50.3389.jpg",0
6080,"Dataset/test/nowildfire/-79.687862,43.688378.jpg",1
5234,"Dataset/test/nowildfire/-75.632488,45.404331.jpg",1
3133,"Dataset/test/wildfire/-78.55968,52.53507.jpg",0
1290,"Dataset/test/wildfire/-72.60322,47.1283.jpg",0
4048,"Dataset/test/nowildfire/-114.169487,51.099056.jpg",1
5605,"Dataset/test/nowildfire/-75.823924,45.364918.jpg",1
5850,"Dataset/test/nowildfire/-79.441581,43.876407.jpg",1
1638,"Dataset/test/wildfire/-73.64871,49.3765.jpg",0
5121,"Dataset/test/nowildfire/-73.874211,45.420819.jpg",1
4794,"Dataset/test/nowildfire/-73.592329,45.41889.jpg",1
2239,"Dataset/test/wildfire/-75.33662,46.73861.jpg",0
2340,"Dataset/test/wildfire/-75.66279,45.93285.jpg",0
2997,"Dataset/test/wildfire/-77.973,48.22962.jpg",0
3757,"Dataset/test/nowildfire/-114.044944,50.939143.jpg",1
4996,"Dataset/test/nowildfire/-73.759684,45.455268.jpg",1
2099,"Dataset/test/wildfire/-74.88797,46.40798.jpg",0
3596,"Dataset/test/nowildfire/-113.976655,51.029915.jpg",1
3478,"Dataset/test/nowildfire/-113.933538,50.960816.jpg",1
263,"Dataset/test/wildfire/-68.74309,49.43106.jpg",0
1572,"Dataset/test/wildfire/-73.43117,46.16936.jpg",0
5887,"Dataset/test/nowildfire/-79.484357,43.629497.jpg",1
646,"Dataset/test/wildfire/-70.98201,49.46703.jpg",0
95,"Dataset/test/wildfire/-65.96583,50.82374.jpg",0
915,"Dataset/test/wildfire/-71.7006,47.7781.jpg",0
5019,"Dataset/test/nowildfire/-73.782304,45.528793.jpg",1
4266,"Dataset/test/nowildfire/-122.888217,49.119473.jpg",1
2653,"Dataset/test/wildfire/-76.61984,49.23052.jpg",0
4417,"Dataset/test/nowildfire/-123.041399,49.184546.jpg",1
4614,"Dataset/test/nowildfire/-73.422174,45.571505.jpg",1
4538,"Dataset/test/nowildfire/-123.1435,49.208544.jpg",1
5274,"Dataset/test/nowildfire/-75.652405,45.447162.jpg",1
236,"Dataset/test/wildfire/-68.4972,50.02518.jpg",0
1430,"Dataset/test/wildfire/-72.90877,46.872.jpg",0
3418,"Dataset/test/wildfire/-79.44431,48.54047.jpg",0
3401,"Dataset/test/wildfire/-79.35392,48.7509.jpg",0
6133,"Dataset/test/nowildfire/-79.741503,43.727718.jpg",1
4195,"Dataset/test/nowildfire/-122.846207,49.223073.jpg",1
3009,"Dataset/test/wildfire/-78.0347,48.25989.jpg",0
3878,"Dataset/test/nowildfire/-114.091361,51.136027.jpg",1
1689,"Dataset/test/wildfire/-73.79104,48.75809.jpg",0
5676,"Dataset/test/nowildfire/-79.302898,43.675825.jpg",1
3504,"Dataset/test/nowildfire/-113.942881,51.111461.jpg",1
5373,"Dataset/test/nowildfire/-75.701955,45.355367.jpg",1
22,"Dataset/test/wildfire/-63.75324,50.20534.jpg",0
857,"Dataset/test/wildfire/-71.55708,49.39898.jpg",0
5763,"Dataset/test/nowildfire/-79.380067,43.718073.jpg",1
209,"Dataset/test/wildfire/-68.12334,49.94814.jpg",0
5205,"Dataset/test/nowildfire/-75.608382,45.441673.jpg",1
2403,"Dataset/test/wildfire/-75.81677,49.34682.jpg",0
723,"Dataset/test/wildfire/-71.1903,48.4608.jpg",0
4579,"Dataset/test/nowildfire/-123.179277,49.136735.jpg",1
1954,"Dataset/test/wildfire/-74.43993,49.92566.jpg",0
2062,"Dataset/test/wildfire/-74.78893,46.47602.jpg",0
2127,"Dataset/test/wildfire/-74.98267,47.56475.jpg",0
2979,"Dataset/test/wildfire/-77.90998,47.77068.jpg",0
2031,"Dataset/test/wildfire/-74.6984,45.80216.jpg",0
5956,"Dataset/test/nowildfire/-79.545235,43.831808.jpg",1
4209,"Dataset/test/nowildfire/-122.852171,49.263057.jpg",1
5173,"Dataset/test/nowildfire/-75.584808,45.45647.jpg",1
1741,"Dataset/test/wildfire/-73.9063,46.1463.jpg",0
1749,"Dataset/test/wildfire/-73.92634,45.89628.jpg",0
5365,"Dataset/test/nowildfire/-75.698546,45.367966.jpg",1
2802,"Dataset/test/wildfire/-77.24463,47.92026.jpg",0
5418,"Dataset/test/nowildfire/-75.719153,45.329791.jpg",1
382,"Dataset/test/wildfire/-69.6605,48.1625.jpg",0
6103,"Dataset/test/nowildfire/-79.713688,43.758465.jpg",1
3172,"Dataset/test/wildfire/-78.71216,46.43735.jpg",0
574,"Dataset/test/wildfire/-70.7614,50.7888.jpg",0
5607,"Dataset/test/nowildfire/-75.827647,45.386357.jpg",1
5556,"Dataset/test/nowildfire/-75.801688,45.35819.jpg",1
1045,"Dataset/test/wildfire/-72.04493,45.3747.jpg",0
1766,"Dataset/test/wildfire/-73.969,45.86751.jpg",0
1059,"Dataset/test/wildfire/-72.06389,46.06565.jpg",0
2649,"Dataset/test/wildfire/-76.61243,47.17206.jpg",0
1663,"Dataset/test/wildfire/-73.7158,46.4109.jpg",0
3856,"Dataset/test/nowildfire/-114.082535,51.037967.jpg",1
4818,"Dataset/test/nowildfire/-73.609828,45.418272.jpg",1
2370,"Dataset/test/wildfire/-75.7414,51.0281.jpg",0
206,"Dataset/test/wildfire/-68.08055,49.77158.jpg",0
107,"Dataset/test/wildfire/-66.13921,49.08274.jpg",0
1957,"Dataset/test/wildfire/-74.4523,45.7188.jpg",0
3185,"Dataset/test/wildfire/-78.7819,47.01079.jpg",0
447,"Dataset/test/wildfire/-70.08043,51.66337.jpg",0
4226,"Dataset/test/nowildfire/-122.86303,49.184884.jpg",1
1022,"Dataset/test/wildfire/-71.9887,52.6317.jpg",0
5811,"Dataset/test/nowildfire/-79.416609,43.702344.jpg",1
3765,"Dataset/test/nowildfire/-114.047717,51.056152.jpg",1
5855,"Dataset/test/nowildfire/-79.444384,43.70163.jpg",1
460,"Dataset/test/wildfire/-70.16115,49.27968.jpg",0
5580,"Dataset/test/nowildfire/-75.807889,45.421966.jpg",1
5935,"Dataset/test/nowildfire/-79.528244,43.760595.jpg",1
1796,"Dataset/test/wildfire/-74.07817,45.84682.jpg",0
4317,"Dataset/test/nowildfire/-122.940404,49.113976.jpg",1
1027,"Dataset/test/wildfire/-72.00281,48.78238.jpg",0
2263,"Dataset/test/wildfire/-75.41733,45.8756.jpg",0
4120,"Dataset/test/nowildfire/-122.790768,49.14015.jpg",1
2134,"Dataset/test/wildfire/-75.0156,46.3514.jpg",0
4523,"Dataset/test/nowildfire/-123.130615,49.137764.jpg",1
2571,"Dataset/test/wildfire/-76.2544,45.97063.jpg",0
3007,"Dataset/test/wildfire/-78.01548,47.47242.jpg",0
3164,"Dataset/test/wildfire/-78.6845,46.64719.jpg",0
3296,"Dataset/test/wildfire/-79.07513,48.86661.jpg",0
2576,"Dataset/test/wildfire/-76.27422,45.58274.jpg",0
1519,"Dataset/test/wildfire/-73.19285,49.81655.jpg",0
1114,"Dataset/test/wildfire/-72.21222,48.19724.jpg",0
12,"Dataset/test/wildfire/-62.8189,51.4617.jpg",0
2764,"Dataset/test/wildfire/-77.0678,46.1617.jpg",0
5223,"Dataset/test/nowildfire/-75.62404,45.373417.jpg",1
5651,"Dataset/test/nowildfire/-79.280421,43.870426.jpg",1
2290,"Dataset/test/wildfire/-75.54353,50.7527.jpg",0
4129,"Dataset/test/nowildfire/-122.793789,49.120049.jpg",1
5474,"Dataset/test/nowildfire/-75.742778,45.444514.jpg",1
5259,"Dataset/test/nowildfire/-75.643532,45.368977.jpg",1
1917,"Dataset/test/wildfire/-74.355,45.6436.jpg",0
4144,"Dataset/test/nowildfire/-122.806787,49.19588.jpg",1
2754,"Dataset/test/wildfire/-77.03552,47.3837.jpg",0
4368,"Dataset/test/nowildfire/-122.993398,49.224379.jpg",1
3192,"Dataset/test/wildfire/-78.8172,48.1911.jpg",0
5142,"Dataset/test/nowildfire/-73.899438,45.629568.jpg",1
6006,"Dataset/test/nowildfire/-79.597247,43.867914.jpg",1
3650,"Dataset/test/nowildfire/-113.997855,51.109633.jpg",1
5129,"Dataset/test/nowildfire/-73.885644,45.452972.jpg",1
5680,"Dataset/test/nowildfire/-79.305485,43.881042.jpg",1
3290,"Dataset/test/wildfire/-79.0574,48.78687.jpg",0
2286,"Dataset/test/wildfire/-75.52539,49.32105.jpg",0
2269,"Dataset/test/wildfire/-75.45108,47.13999.jpg",0
116,"Dataset/test/wildfire/-66.27005,50.24401.jpg",0
5618,"Dataset/test/nowildfire/-79.253147,43.771664.jpg",1
2368,"Dataset/test/wildfire/-75.73327,45.67476.jpg",0
1647,"Dataset/test/wildfire/-73.6823,46.0524.jpg",0
1358,"Dataset/test/wildfire/-72.74083,46.65528.jpg",0
4227,"Dataset/test/nowildfire/-122.863144,49.214681.jpg",1
4631,"Dataset/test/nowildfire/-73.437186,45.510148.jpg",1
4554,"Dataset/test/nowildfire/-123.155623,49.116647.jpg",1
1958,"Dataset/test/wildfire/-74.45442,47.86931.jpg",0
5390,"Dataset/test/nowildfire/-75.708088,45.355564.jpg",1
5246,"Dataset/test/nowildfire/-75.637037,45.39267.jpg",1
3801,"Dataset/test/nowildfire/-114.058844,51.112034.jpg",1
3854,"Dataset/test/nowildfire/-114.080525,51.11572.jpg",1
3106,"Dataset/test/wildfire/-78.40442,48.6301.jpg",0
5677,"Dataset/test/nowildfire/-79.302957,43.860538.jpg",1
5263,"Dataset/test/nowildfire/-75.646871,45.419254.jpg",1
3368,"Dataset/test/wildfire/-79.25945,48.90438.jpg",0
2220,"Dataset/test/wildfire/-75.26192,50.03867.jpg",0
1838,"Dataset/test/wildfire/-74.17121,45.8747.jpg",0
3644,"Dataset/test/nowildfire/-113.994998,50.914255.jpg",1
3712,"Dataset/test/nowildfire/-114.023861,50.920059.jpg",1
4210,"Dataset/test/nowildfire/-122.85271,49.202427.jpg",1
5541,"Dataset/test/nowildfire/-75.792547,45.365627.jpg",1
4297,"Dataset/test/nowildfire/-122.918904,49.096528.jpg",1
3990,"Dataset/test/nowildfire/-114.143932,51.149886.jpg",1
3200,"Dataset/test/wildfire/-78.86335,48.86751.jpg",0
2857,"Dataset/test/wildfire/-77.46955,53.79227.jpg",0
3964,"Dataset/test/nowildfire/-114.132569,51.072892.jpg",1
5227,"Dataset/test/nowildfire/-75.624861,45.353008.jpg",1
4284,"Dataset/test/nowildfire/-122.905652,49.139534.jpg",1
2376,"Dataset/test/wildfire/-75.7513,45.5655.jpg",0
676,"Dataset/test/wildfire/-71.06754,51.22063.jpg",0
2883,"Dataset/test/wildfire/-77.56355,53.77338.jpg",0
2978,"Dataset/test/wildfire/-77.90933,52.20983.jpg",0
4208,"Dataset/test/nowildfire/-122.85217,49.132301.jpg",1
6031,"Dataset/test/nowildfire/-79.627301,43.833469.jpg",1
4083,"Dataset/test/nowildfire/-122.749399,49.154011.jpg",1
4474,"Dataset/test/nowildfire/-123.096532,49.143175.jpg",1
1193,"Dataset/test/wildfire/-72.37731,46.72063.jpg",0
300,"Dataset/test/wildfire/-69.07099,49.02068.jpg",0
4995,"Dataset/test/nowildfire/-73.756371,45.545812.jpg",1
2813,"Dataset/test/wildfire/-77.2833,48.0303.jpg",0
1846,"Dataset/test/wildfire/-74.1956,46.2808.jpg",0
6090,"Dataset/test/nowildfire/-79.697779,43.861711.jpg",1
5287,"Dataset/test/nowildfire/-75.663429,45.344186.jpg",1
3311,"Dataset/test/wildfire/-79.114,48.24311.jpg",0
4930,"Dataset/test/nowildfire/-73.696201,45.531832.jpg",1
2508,"Dataset/test/wildfire/-76.06911,45.93735.jpg",0
2287,"Dataset/test/wildfire/-75.52786,45.80306.jpg",0
3360,"Dataset/test/wildfire/-79.25,46.95444.jpg",0
1654,"Dataset/test/wildfire/-73.69291,49.76889.jpg",0
1662,"Dataset/test/wildfire/-73.71249,51.43465.jpg",0
4588,"Dataset/test/nowildfire/-123.185395,49.129924.jpg",1
2171,"Dataset/test/wildfire/-75.10475,45.80036.jpg",0
155,"Dataset/test/wildfire/-66.8319,52.1222.jpg",0
4318,"Dataset/test/nowildfire/-122.94219,49.194844.jpg",1
1521,"Dataset/test/wildfire/-73.1994,45.9505.jpg",0
2000,"Dataset/test/wildfire/-74.6108,49.9311.jpg",0
325,"Dataset/test/wildfire/-69.2458,49.3027.jpg",0
2681,"Dataset/test/wildfire/-76.70837,46.26889.jpg",0
3099,"Dataset/test/wildfire/-78.37575,48.74491.jpg",0
3326,"Dataset/test/wildfire/-79.15726,48.0045.jpg",0
3147,"Dataset/test/wildfire/-78.60951,47.42296.jpg",0
4637,"Dataset/test/nowildfire/-73.446966,45.442358.jpg",1
2964,"Dataset/test/wildfire/-77.8555,46.28957.jpg",0
4724,"Dataset/test/nowildfire/-73.525374,45.485886.jpg",1
4407,"Dataset/test/nowildfire/-123.026601,49.228312.jpg",1
717,"Dataset/test/wildfire/-71.17346,47.03687.jpg",0
448,"Dataset/test/wildfire/-70.08066,47.7527.jpg",0
3244,"Dataset/test/wildfire/-78.96899,48.17026.jpg",0
1799,"Dataset/test/wildfire/-74.08889,46.07374.jpg",0
3906,"Dataset/test/nowildfire/-114.1075,51.058413.jpg",1
1950,"Dataset/test/wildfire/-74.42761,45.91936.jpg",0
902,"Dataset/test/wildfire/-71.66535,46.73951.jpg",0
3392,"Dataset/test/wildfire/-79.3152,49.85582.jpg",0
1602,"Dataset/test/wildfire/-73.5253,46.2517.jpg",0
1988,"Dataset/test/wildfire/-74.573,45.86391.jpg",0
4766,"Dataset/test/nowildfire/-73.56986,45.462195.jpg",1
4058,"Dataset/test/nowildfire/-122.722758,49.178858.jpg",1
3860,"Dataset/test/nowildfire/-114.083649,51.049811.jpg",1
4550,"Dataset/test/nowildfire/-123.153138,49.149503.jpg",1
4922,"Dataset/test/nowildfire/-73.689786,45.427401.jpg",1
5973,"Dataset/test/nowildfire/-79.560126,43.70778.jpg",1
4067,"Dataset/test/nowildfire/-122.728616,49.164233.jpg",1
1943,"Dataset/test/wildfire/-74.421,48.9682.jpg",0
4870,"Dataset/test/nowildfire/-73.651017,45.575678.jpg",1
4720,"Dataset/test/nowildfire/-73.520873,45.498439.jpg",1
1165,"Dataset/test/wildfire/-72.3183,49.47.jpg",0
3052,"Dataset/test/wildfire/-78.2092,48.60582.jpg",0
3135,"Dataset/test/wildfire/-78.56338,50.8783.jpg",0
5790,"Dataset/test/nowildfire/-79.398197,43.801633.jpg",1
5002,"Dataset/test/nowildfire/-73.764525,45.447307.jpg",1
5674,"Dataset/test/nowildfire/-79.301805,43.85624.jpg",1
4807,"Dataset/test/nowildfire/-73.59948,45.531902.jpg",1
5818,"Dataset/test/nowildfire/-79.419362,43.649378.jpg",1
386,"Dataset/test/wildfire/-69.67862,51.8774.jpg",0
2684,"Dataset/test/wildfire/-76.71025,47.2536.jpg",0
463,"Dataset/test/wildfire/-70.18307,49.83963.jpg",0
3961,"Dataset/test/nowildfire/-114.131236,51.007111.jpg",1
4333,"Dataset/test/nowildfire/-122.961094,49.200809.jpg",1
3038,"Dataset/test/wildfire/-78.15208,47.30486.jpg",0
3348,"Dataset/test/wildfire/-79.22823,48.6328.jpg",0
3952,"Dataset/test/nowildfire/-114.125087,51.065033.jpg",1
1550,"Dataset/test/wildfire/-73.34914,51.2509.jpg",0
5959,"Dataset/test/nowildfire/-79.549917,43.685476.jpg",1
4821,"Dataset/test/nowildfire/-73.612774,45.429452.jpg",1
2579,"Dataset/test/wildfire/-76.29029,46.41427.jpg",0
356,"Dataset/test/wildfire/-69.48661,47.81205.jpg",0
3127,"Dataset/test/wildfire/-78.54326,47.68375.jpg",0
2933,"Dataset/test/wildfire/-77.7259,50.61841.jpg",0
5,"Dataset/test/wildfire/-61.87285,47.36931.jpg",0
3272,"Dataset/test/wildfire/-79.02935,48.20893.jpg",0
1539,"Dataset/test/wildfire/-73.28254,46.33274.jpg",0
370,"Dataset/test/wildfire/-69.556,48.85042.jpg",0
6013,"Dataset/test/nowildfire/-79.604321,43.808174.jpg",1
4782,"Dataset/test/nowildfire/-73.588216,45.577187.jpg",1
2014,"Dataset/test/wildfire/-74.66139,47.01888.jpg",0
2932,"Dataset/test/wildfire/-77.72477,55.23142.jpg",0
1233,"Dataset/test/wildfire/-72.4533,46.0969.jpg",0
6094,"Dataset/test/nowildfire/-79.701451,43.821232.jpg",1
2675,"Dataset/test/wildfire/-76.69155,52.01439.jpg",0
5729,"Dataset/test/nowildfire/-79.35169,43.751848.jpg",1
5615,"Dataset/test/nowildfire/-79.24597,43.701184.jpg",1
2154,"Dataset/test/wildfire/-75.05747,45.93645.jpg",0
96,"Dataset/test/wildfire/-65.99149,50.67566.jpg",0
203,"Dataset/test/wildfire/-68.0359,49.86121.jpg",0
4123,"Dataset/test/nowildfire/-122.792832,49.185289.jpg",1
4228,"Dataset/test/nowildfire/-122.863255,49.118974.jpg",1
3461,"Dataset/test/nowildfire/-113.923753,50.914845.jpg",1
1786,"Dataset/test/wildfire/-74.04831,50.06565.jpg",0
591,"Dataset/test/wildfire/-70.80331,46.46163.jpg",0
2781,"Dataset/test/wildfire/-77.16378,51.38639.jpg",0
4204,"Dataset/test/nowildfire/-122.850504,49.184534.jpg",1
4246,"Dataset/test/nowildfire/-122.875922,49.176122.jpg",1
2496,"Dataset/test/wildfire/-76.01801,47.58094.jpg",0
5315,"Dataset/test/nowildfire/-75.680174,45.424813.jpg",1
1160,"Dataset/test/wildfire/-72.30737,48.83693.jpg",0
5148,"Dataset/test/nowildfire/-73.908348,45.460625.jpg",1
3074,"Dataset/test/wildfire/-78.29566,53.36031.jpg",0
3070,"Dataset/test/wildfire/-78.28174,48.51979.jpg",0
3018,"Dataset/test/wildfire/-78.09547,51.76349.jpg",0
1780,"Dataset/test/wildfire/-74.01385,50.63639.jpg",0
2379,"Dataset/test/wildfire/-75.75928,46.19365.jpg",0
2704,"Dataset/test/wildfire/-76.77756,46.10042.jpg",0
493,"Dataset/test/wildfire/-70.37538,47.52518.jpg",0
3022,"Dataset/test/wildfire/-78.11072,46.27608.jpg",0
5871,"Dataset/test/nowildfire/-79.468356,43.817854.jpg",1
1978,"Dataset/test/wildfire/-74.5178,46.2838.jpg",0
5723,"Dataset/test/nowildfire/-79.347046,43.823515.jpg",1
4646,"Dataset/test/nowildfire/-73.453537,45.484115.jpg",1
1365,"Dataset/test/wildfire/-72.75494,47.40438.jpg",0
4361,"Dataset/test/nowildfire/-122.98471,49.112923.jpg",1
2744,"Dataset/test/wildfire/-76.97296,48.30036.jpg",0
3491,"Dataset/test/nowildfire/-113.93808,50.959327.jpg",1
2818,"Dataset/test/wildfire/-77.31616,47.10492.jpg",0
4068,"Dataset/test/nowildfire/-122.729648,49.23361.jpg",1
1130,"Dataset/test/wildfire/-72.24343,46.80666.jpg",0
1228,"Dataset/test/wildfire/-72.44705,45.86661.jpg",0
6021,"Dataset/test/nowildfire/-79.619477,43.83443.jpg",1
3908,"Dataset/test/nowildfire/-114.108517,50.911922.jpg",1
4677,"Dataset/test/nowildfire/-73.477844,45.567291.jpg",1
5379,"Dataset/test/nowildfire/-75.704107,45.373288.jpg",1
4021,"Dataset/test/nowildfire/-114.156997,50.911227.jpg",1
4942,"Dataset/test/nowildfire/-73.707464,45.576018.jpg",1
2852,"Dataset/test/wildfire/-77.4468,48.7554.jpg",0
4633,"Dataset/test/nowildfire/-73.441077,45.572394.jpg",1
5360,"Dataset/test/nowildfire/-75.69602,45.35874.jpg",1
5375,"Dataset/test/nowildfire/-75.703508,45.459981.jpg",1
5601,"Dataset/test/nowildfire/-75.820591,45.399937.jpg",1
2707,"Dataset/test/wildfire/-76.79159,46.41936.jpg",0
170,"Dataset/test/wildfire/-67.1583,49.8222.jpg",0
1220,"Dataset/test/wildfire/-72.42806,48.5018.jpg",0
3843,"Dataset/test/nowildfire/-114.072909,51.10635.jpg",1
1132,"Dataset/test/wildfire/-72.24606,46.80396.jpg",0
1702,"Dataset/test/wildfire/-73.81782,45.93016.jpg",0
982,"Dataset/test/wildfire/-71.85281,50.67116.jpg",0
3771,"Dataset/test/nowildfire/-114.050769,50.983736.jpg",1
207,"Dataset/test/wildfire/-68.10738,49.29047.jpg",0
5806,"Dataset/test/nowildfire/-79.414982,43.768847.jpg",1
4143,"Dataset/test/nowildfire/-122.805515,49.25183.jpg",1
5210,"Dataset/test/nowildfire/-75.611094,45.382431.jpg",1
4585,"Dataset/test/nowildfire/-123.182828,49.213194.jpg",1
3825,"Dataset/test/nowildfire/-114.06569,50.911149.jpg",1
3974,"Dataset/test/nowildfire/-114.136728,51.084225.jpg",1
1030,"Dataset/test/wildfire/-72.01089,48.85582.jpg",0
2229,"Dataset/test/wildfire/-75.29525,52.1202.jpg",0
4082,"Dataset/test/nowildfire/-122.749153,49.123772.jpg",1
5509,"Dataset/test/nowildfire/-75.76639,45.374099.jpg",1
5004,"Dataset/test/nowildfire/-73.766539,45.438859.jpg",1
1291,"Dataset/test/wildfire/-72.60385,46.59502.jpg",0
430,"Dataset/test/wildfire/-69.9893,47.74131.jpg",0
1614,"Dataset/test/wildfire/-73.5547,46.29587.jpg",0
608,"Dataset/test/wildfire/-70.85697,46.1301.jpg",0
4776,"Dataset/test/nowildfire/-73.579194,45.503237.jpg",1
5112,"Dataset/test/nowildfire/-73.863865,45.452966.jpg",1
4239,"Dataset/test/nowildfire/-122.87102,49.191026.jpg",1
3609,"Dataset/test/nowildfire/-113.980168,50.920959.jpg",1
3441,"Dataset/test/nowildfire/-113.918315,51.112177.jpg",1
4282,"Dataset/test/nowildfire/-122.901818,49.261401.jpg",1
677,"Dataset/test/wildfire/-71.07369,49.23052.jpg",0
377,"Dataset/test/wildfire/-69.6283,48.98412.jpg",0
2858,"Dataset/test/wildfire/-77.47281,48.58603.jpg",0
406,"Dataset/test/wildfire/-69.8076,47.5362.jpg",0
4598,"Dataset/test/nowildfire/-123.190741,49.23807.jpg",1
3835,"Dataset/test/nowildfire/-114.069883,51.161305.jpg",1
4617,"Dataset/test/nowildfire/-73.425331,45.504871.jpg",1
865,"Dataset/test/wildfire/-71.5703,46.5181.jpg",0
4792,"Dataset/test/nowildfire/-73.59165,45.617706.jpg",1
4014,"Dataset/test/nowildfire/-114.153983,51.021919.jpg",1
757,"Dataset/test/wildfire/-71.26459,46.10402.jpg",0
2092,"Dataset/test/wildfire/-74.8744,50.4447.jpg",0
5013,"Dataset/test/nowildfire/-73.774328,45.592813.jpg",1
2556,"Dataset/test/wildfire/-76.18819,45.70534.jpg",0
1401,"Dataset/test/wildfire/-72.82174,45.70444.jpg",0
2244,"Dataset/test/wildfire/-75.34799,52.01439.jpg",0
282,"Dataset/test/wildfire/-68.97487,52.52338.jpg",0
