,images,labels
982,"Dataset/valid/wildfire/-71.95819,51.40618.jpg",0
3842,"Dataset/valid/nowildfire/-114.10796,50.959328.jpg",1
1791,"Dataset/valid/wildfire/-73.93546,45.83423.jpg",0
2369,"Dataset/valid/wildfire/-75.80256,45.46703.jpg",0
2111,"Dataset/valid/wildfire/-74.81251,46.28777.jpg",0
1551,"Dataset/valid/wildfire/-73.31514,53.622.jpg",0
256,"Dataset/valid/wildfire/-68.65698,49.45084.jpg",0
3346,"Dataset/valid/wildfire/-79.3608,48.7519.jpg",0
3381,"Dataset/valid/wildfire/-79.44274,48.72512.jpg",0
2304,"Dataset/valid/wildfire/-75.61777,45.65798.jpg",0
3605,"Dataset/valid/nowildfire/-114.004314,51.092357.jpg",1
5156,"Dataset/valid/nowildfire/-73.901383,45.49994.jpg",1
4236,"Dataset/valid/nowildfire/-122.892957,49.24405.jpg",1
1803,"Dataset/valid/wildfire/-73.95746,45.76169.jpg",0
2330,"Dataset/valid/wildfire/-75.6889,48.6694.jpg",0
636,"Dataset/valid/wildfire/-71.00886,45.54497.jpg",0
2087,"Dataset/valid/wildfire/-74.7061,45.8239.jpg",0
441,"Dataset/valid/wildfire/-70.02558,50.32105.jpg",0
4920,"Dataset/valid/nowildfire/-73.684818,45.643482.jpg",1
3253,"Dataset/valid/wildfire/-79.15435,54.25809.jpg",0
3670,"Dataset/valid/nowildfire/-114.033084,50.95417.jpg",1
2197,"Dataset/valid/wildfire/-75.13451,45.63729.jpg",0
88,"Dataset/valid/wildfire/-65.46228,48.11661.jpg",0
3194,"Dataset/valid/wildfire/-79.02802,48.19724.jpg",0
1117,"Dataset/valid/wildfire/-72.27297,45.55846.jpg",0
2836,"Dataset/valid/wildfire/-77.60101,48.89089.jpg",0
18,"Dataset/valid/wildfire/-64.23,51.0558.jpg",0
1057,"Dataset/valid/wildfire/-72.14778,48.19005.jpg",0
3411,"Dataset/valid/nowildfire/-113.921209,50.988972.jpg",1
3460,"Dataset/valid/nowildfire/-113.947944,51.152917.jpg",1
5457,"Dataset/valid/nowildfire/-75.75149,45.384674.jpg",1
2118,"Dataset/valid/wildfire/-74.83859,46.28238.jpg",0
2608,"Dataset/valid/wildfire/-76.57689,45.77158.jpg",0
1570,"Dataset/valid/wildfire/-73.37934,49.42116.jpg",0
738,"Dataset/valid/wildfire/-71.27929,46.97422.jpg",0
3096,"Dataset/valid/wildfire/-78.7357,50.9905.jpg",0
94,"Dataset/valid/wildfire/-65.66393,48.94724.jpg",0
3027,"Dataset/valid/wildfire/-78.4624,51.54587.jpg",0
2456,"Dataset/valid/wildfire/-76.02412,45.67836.jpg",0
5387,"Dataset/valid/nowildfire/-75.71211,45.330864.jpg",1
4635,"Dataset/valid/nowildfire/-73.435855,45.504766.jpg",1
4897,"Dataset/valid/nowildfire/-73.666778,45.541349.jpg",1
3860,"Dataset/valid/nowildfire/-114.117388,51.095903.jpg",1
1013,"Dataset/valid/wildfire/-72.04833,50.03597.jpg",0
4099,"Dataset/valid/nowildfire/-122.788354,49.171393.jpg",1
4084,"Dataset/valid/nowildfire/-122.782936,49.250963.jpg",1
4282,"Dataset/valid/nowildfire/-122.923632,49.227655.jpg",1
965,"Dataset/valid/wildfire/-71.89332,46.09233.jpg",0
5857,"Dataset/valid/nowildfire/-79.481914,43.685311.jpg",1
2583,"Dataset/valid/wildfire/-76.44963,50.0018.jpg",0
3863,"Dataset/valid/nowildfire/-114.118537,50.997412.jpg",1
2381,"Dataset/valid/wildfire/-75.84546,50.84233.jpg",0
495,"Dataset/valid/wildfire/-70.34948,51.01349.jpg",0
3578,"Dataset/valid/nowildfire/-113.992622,51.162269.jpg",1
1210,"Dataset/valid/wildfire/-72.46264,45.72242.jpg",0
85,"Dataset/valid/wildfire/-65.43269,48.08094.jpg",0
4825,"Dataset/valid/nowildfire/-73.611256,45.547499.jpg",1
4292,"Dataset/valid/nowildfire/-122.93221,49.218577.jpg",1
204,"Dataset/valid/wildfire/-67.76392,50.59143.jpg",0
4399,"Dataset/valid/nowildfire/-123.029466,49.192877.jpg",1
2355,"Dataset/valid/wildfire/-75.76587,46.11301.jpg",0
5285,"Dataset/valid/nowildfire/-75.648291,45.453777.jpg",1
1071,"Dataset/valid/wildfire/-72.17758,50.70534.jpg",0
6021,"Dataset/valid/nowildfire/-79.630429,43.784734.jpg",1
4919,"Dataset/valid/nowildfire/-73.684685,45.429332.jpg",1
3495,"Dataset/valid/nowildfire/-113.959705,50.978542.jpg",1
5580,"Dataset/valid/nowildfire/-75.826109,45.36811.jpg",1
2224,"Dataset/valid/wildfire/-75.2577,46.39449.jpg",0
218,"Dataset/valid/wildfire/-68.16395,48.60042.jpg",0
723,"Dataset/valid/wildfire/-71.2297,48.4753.jpg",0
5052,"Dataset/valid/nowildfire/-73.80424,45.595778.jpg",1
3594,"Dataset/valid/nowildfire/-113.999293,50.999747.jpg",1
538,"Dataset/valid/wildfire/-70.5881,51.0108.jpg",0
177,"Dataset/valid/wildfire/-67.31904,50.99761.jpg",0
2414,"Dataset/valid/wildfire/-75.90884,46.39089.jpg",0
6036,"Dataset/valid/nowildfire/-79.639079,43.758322.jpg",1
1073,"Dataset/valid/wildfire/-72.18019,48.93016.jpg",0
3070,"Dataset/valid/wildfire/-78.65271,49.89629.jpg",0
2923,"Dataset/valid/wildfire/-77.98918,48.32914.jpg",0
186,"Dataset/valid/wildfire/-67.44635,47.89629.jpg",0
4531,"Dataset/valid/nowildfire/-123.142401,49.236518.jpg",1
4936,"Dataset/valid/nowildfire/-73.699882,45.563574.jpg",1
786,"Dataset/valid/wildfire/-71.37064,48.36841.jpg",0
2290,"Dataset/valid/wildfire/-75.57276,47.1328.jpg",0
4367,"Dataset/valid/nowildfire/-123.00248,49.194294.jpg",1
845,"Dataset/valid/wildfire/-71.54387,46.86391.jpg",0
4202,"Dataset/valid/nowildfire/-122.86741,49.115609.jpg",1
5256,"Dataset/valid/nowildfire/-75.628321,45.417344.jpg",1
1655,"Dataset/valid/wildfire/-73.6278,46.2325.jpg",0
2241,"Dataset/valid/wildfire/-75.3753,50.8867.jpg",0
2083,"Dataset/valid/wildfire/-74.6969,48.66067.jpg",0
989,"Dataset/valid/wildfire/-71.98906,48.872.jpg",0
6073,"Dataset/valid/nowildfire/-79.671067,43.661109.jpg",1
440,"Dataset/valid/wildfire/-70.01328,47.1256.jpg",0
4276,"Dataset/valid/nowildfire/-122.920514,49.132702.jpg",1
638,"Dataset/valid/wildfire/-71.00894,47.38999.jpg",0
1097,"Dataset/valid/wildfire/-72.23946,46.95714.jpg",0
559,"Dataset/valid/wildfire/-70.66277,46.16157.jpg",0
4162,"Dataset/valid/nowildfire/-122.843991,49.239273.jpg",1
5893,"Dataset/valid/nowildfire/-79.517318,43.64019.jpg",1
272,"Dataset/valid/wildfire/-68.76696,49.43016.jpg",0
2795,"Dataset/valid/wildfire/-77.44055,50.55036.jpg",0
4093,"Dataset/valid/nowildfire/-122.784787,49.156883.jpg",1
4321,"Dataset/valid/nowildfire/-122.953513,49.19975.jpg",1
2817,"Dataset/valid/wildfire/-77.52064,46.48412.jpg",0
3025,"Dataset/valid/wildfire/-78.45646,50.18196.jpg",0
4407,"Dataset/valid/nowildfire/-123.034613,49.257177.jpg",1
314,"Dataset/valid/wildfire/-69.0947,48.6339.jpg",0
4446,"Dataset/valid/nowildfire/-123.070284,49.116079.jpg",1
5000,"Dataset/valid/nowildfire/-73.757604,45.500665.jpg",1
5881,"Dataset/valid/nowildfire/-79.5096,43.728321.jpg",1
5111,"Dataset/valid/nowildfire/-73.854619,45.512086.jpg",1
4975,"Dataset/valid/nowildfire/-73.738363,45.628467.jpg",1
5851,"Dataset/valid/nowildfire/-79.47657,43.783836.jpg",1
5445,"Dataset/valid/nowildfire/-75.746518,45.437002.jpg",1
2652,"Dataset/valid/wildfire/-76.71571,52.90168.jpg",0
2237,"Dataset/valid/wildfire/-75.34797,48.11031.jpg",0
784,"Dataset/valid/wildfire/-71.36248,48.40438.jpg",0
1733,"Dataset/valid/wildfire/-73.80004,47.51529.jpg",0
3103,"Dataset/valid/wildfire/-78.75761,52.71883.jpg",0
5702,"Dataset/valid/nowildfire/-79.349996,43.818714.jpg",1
5988,"Dataset/valid/nowildfire/-79.598232,43.73506.jpg",1
5158,"Dataset/valid/nowildfire/-73.902821,45.562156.jpg",1
1828,"Dataset/valid/wildfire/-74.01569,47.30576.jpg",0
853,"Dataset/valid/wildfire/-71.56751,46.99131.jpg",0
1879,"Dataset/valid/wildfire/-74.13822,45.93375.jpg",0
5204,"Dataset/valid/nowildfire/-75.598888,45.439356.jpg",1
235,"Dataset/valid/wildfire/-68.3669,49.1057.jpg",0
3611,"Dataset/valid/nowildfire/-114.006306,51.041684.jpg",1
3051,"Dataset/valid/wildfire/-78.5762,50.93196.jpg",0
2299,"Dataset/valid/wildfire/-75.6001,47.50809.jpg",0
3109,"Dataset/valid/wildfire/-78.76773,46.72962.jpg",0
5299,"Dataset/valid/nowildfire/-75.656576,45.412498.jpg",1
6064,"Dataset/valid/nowildfire/-79.663386,43.703185.jpg",1
948,"Dataset/valid/wildfire/-71.83484,48.74311.jpg",0
4943,"Dataset/valid/nowildfire/-73.708531,45.414202.jpg",1
1701,"Dataset/valid/wildfire/-73.73304,46.43555.jpg",0
5126,"Dataset/valid/nowildfire/-73.868087,45.435766.jpg",1
2690,"Dataset/valid/wildfire/-76.89722,49.64629.jpg",0
2418,"Dataset/valid/wildfire/-75.9195,46.04.jpg",0
3974,"Dataset/valid/nowildfire/-114.163143,51.130289.jpg",1
2938,"Dataset/valid/wildfire/-78.03431,48.67386.jpg",0
4283,"Dataset/valid/nowildfire/-122.9239,49.121501.jpg",1
6013,"Dataset/valid/nowildfire/-79.623999,43.709726.jpg",1
4878,"Dataset/valid/nowildfire/-73.650309,45.554684.jpg",1
4746,"Dataset/valid/nowildfire/-73.549864,45.517942.jpg",1
4178,"Dataset/valid/nowildfire/-122.85369,49.171035.jpg",1
5990,"Dataset/valid/nowildfire/-79.606212,43.881771.jpg",1
4550,"Dataset/valid/nowildfire/-123.155892,49.256942.jpg",1
2798,"Dataset/valid/wildfire/-77.44909,46.45354.jpg",0
4457,"Dataset/valid/nowildfire/-123.082021,49.122283.jpg",1
603,"Dataset/valid/wildfire/-70.88234,47.06205.jpg",0
2710,"Dataset/valid/wildfire/-77.02061,51.93555.jpg",0
1811,"Dataset/valid/wildfire/-73.97304,45.53238.jpg",0
5697,"Dataset/valid/nowildfire/-79.348218,43.85456.jpg",1
5917,"Dataset/valid/nowildfire/-79.539283,43.853559.jpg",1
5647,"Dataset/valid/nowildfire/-79.297437,43.844711.jpg",1
742,"Dataset/valid/wildfire/-71.28984,46.97602.jpg",0
1450,"Dataset/valid/wildfire/-73.00145,47.93915.jpg",0
406,"Dataset/valid/wildfire/-69.7916,48.08094.jpg",0
4737,"Dataset/valid/nowildfire/-73.540543,45.631816.jpg",1
3724,"Dataset/valid/nowildfire/-114.05889,51.110648.jpg",1
775,"Dataset/valid/wildfire/-71.34902,48.34053.jpg",0
5366,"Dataset/valid/nowildfire/-75.69515,45.428822.jpg",1
5284,"Dataset/valid/nowildfire/-75.646636,45.387633.jpg",1
1321,"Dataset/valid/wildfire/-72.69264,46.3801.jpg",0
1466,"Dataset/valid/wildfire/-73.04081,45.74671.jpg",0
2094,"Dataset/valid/wildfire/-74.73709,45.86391.jpg",0
884,"Dataset/valid/wildfire/-71.67394,48.53867.jpg",0
622,"Dataset/valid/wildfire/-70.9667,45.6194.jpg",0
2754,"Dataset/valid/wildfire/-77.25024,46.15888.jpg",0
4767,"Dataset/valid/nowildfire/-73.567138,45.41595.jpg",1
4222,"Dataset/valid/nowildfire/-122.883107,49.198206.jpg",1
5660,"Dataset/valid/nowildfire/-79.310164,43.894378.jpg",1
1490,"Dataset/valid/wildfire/-73.1103,45.5136.jpg",0
4632,"Dataset/valid/nowildfire/-73.434692,45.410067.jpg",1
1802,"Dataset/valid/wildfire/-73.9574,45.83963.jpg",0
1437,"Dataset/valid/wildfire/-72.96475,50.3729.jpg",0
3371,"Dataset/valid/wildfire/-79.42017,48.34143.jpg",0
1038,"Dataset/valid/wildfire/-72.10226,48.98502.jpg",0
4123,"Dataset/valid/nowildfire/-122.813375,49.193307.jpg",1
753,"Dataset/valid/wildfire/-71.30638,45.52338.jpg",0
4274,"Dataset/valid/nowildfire/-122.918998,49.193145.jpg",1
4724,"Dataset/valid/nowildfire/-73.523011,45.521569.jpg",1
3174,"Dataset/valid/wildfire/-78.98647,48.35851.jpg",0
4594,"Dataset/valid/nowildfire/-123.18932,49.103228.jpg",1
2483,"Dataset/valid/wildfire/-76.0789,52.5533.jpg",0
1232,"Dataset/valid/wildfire/-72.50106,49.01439.jpg",0
262,"Dataset/valid/wildfire/-68.68089,49.40888.jpg",0
5551,"Dataset/valid/nowildfire/-75.812505,45.344124.jpg",1
2073,"Dataset/valid/wildfire/-74.65757,46.20714.jpg",0
4194,"Dataset/valid/nowildfire/-122.86371,49.228041.jpg",1
2590,"Dataset/valid/wildfire/-76.48039,50.05936.jpg",0
1541,"Dataset/valid/wildfire/-73.28905,46.33693.jpg",0
2716,"Dataset/valid/wildfire/-77.04266,48.44634.jpg",0
2181,"Dataset/valid/wildfire/-75.08922,45.83513.jpg",0
4794,"Dataset/valid/nowildfire/-73.587298,45.465699.jpg",1
2966,"Dataset/valid/wildfire/-78.13983,47.92476.jpg",0
5374,"Dataset/valid/nowildfire/-75.70116,45.400197.jpg",1
2935,"Dataset/valid/wildfire/-78.02435,49.03417.jpg",0
6076,"Dataset/valid/nowildfire/-79.673329,43.650332.jpg",1
5975,"Dataset/valid/nowildfire/-79.57833,43.74179.jpg",1
2925,"Dataset/valid/wildfire/-77.99324,48.28507.jpg",0
3802,"Dataset/valid/nowildfire/-114.09008,50.89923.jpg",1
5066,"Dataset/valid/nowildfire/-73.81258,45.471321.jpg",1
1318,"Dataset/valid/wildfire/-72.68999,48.7494.jpg",0
5239,"Dataset/valid/nowildfire/-75.621306,45.449544.jpg",1
135,"Dataset/valid/wildfire/-66.43668,50.27428.jpg",0
5652,"Dataset/valid/nowildfire/-79.301096,43.729734.jpg",1
1115,"Dataset/valid/wildfire/-72.26892,48.99041.jpg",0
4675,"Dataset/valid/nowildfire/-73.479478,45.524618.jpg",1
2768,"Dataset/valid/wildfire/-77.32265,47.67206.jpg",0
912,"Dataset/valid/wildfire/-71.76113,46.75989.jpg",0
1724,"Dataset/valid/wildfire/-73.78668,46.05666.jpg",0
6097,"Dataset/valid/nowildfire/-79.698831,43.75417.jpg",1
4955,"Dataset/valid/nowildfire/-73.723508,45.559584.jpg",1
2948,"Dataset/valid/wildfire/-78.08901,46.89988.jpg",0
1673,"Dataset/valid/wildfire/-73.67645,48.68196.jpg",0
5989,"Dataset/valid/nowildfire/-79.605327,43.714329.jpg",1
941,"Dataset/valid/wildfire/-71.81833,48.7554.jpg",0
5825,"Dataset/valid/nowildfire/-79.4516,43.750682.jpg",1
5130,"Dataset/valid/nowildfire/-73.87431,45.544668.jpg",1
1947,"Dataset/valid/wildfire/-74.32043,45.79946.jpg",0
353,"Dataset/valid/wildfire/-69.32798,47.72422.jpg",0
1250,"Dataset/valid/wildfire/-72.53898,46.42386.jpg",0
5133,"Dataset/valid/nowildfire/-73.876259,45.593228.jpg",1
161,"Dataset/valid/wildfire/-67.02963,50.47692.jpg",0
1534,"Dataset/valid/wildfire/-73.27028,45.66427.jpg",0
787,"Dataset/valid/wildfire/-71.37138,45.97242.jpg",0
201,"Dataset/valid/wildfire/-67.67384,52.11931.jpg",0
2066,"Dataset/valid/wildfire/-74.64725,45.98142.jpg",0
683,"Dataset/valid/wildfire/-71.13876,49.86841.jpg",0
5974,"Dataset/valid/nowildfire/-79.57747,43.874172.jpg",1
3097,"Dataset/valid/wildfire/-78.73638,48.67926.jpg",0
803,"Dataset/valid/wildfire/-71.4186,48.48142.jpg",0
2911,"Dataset/valid/wildfire/-77.94304,53.1301.jpg",0
4926,"Dataset/valid/nowildfire/-73.690952,45.482999.jpg",1
1402,"Dataset/valid/wildfire/-72.8569,47.1999.jpg",0
5059,"Dataset/valid/nowildfire/-73.808437,45.484136.jpg",1
2566,"Dataset/valid/wildfire/-76.3992,48.3303.jpg",0
407,"Dataset/valid/wildfire/-69.79429,48.09053.jpg",0
2262,"Dataset/valid/wildfire/-75.46483,46.33184.jpg",0
3049,"Dataset/valid/wildfire/-78.56493,50.55126.jpg",0
4440,"Dataset/valid/nowildfire/-123.064706,49.175295.jpg",1
5179,"Dataset/valid/nowildfire/-75.568926,45.437194.jpg",1
5115,"Dataset/valid/nowildfire/-73.858372,45.624082.jpg",1
4329,"Dataset/valid/nowildfire/-122.963599,49.133264.jpg",1
234,"Dataset/valid/wildfire/-68.36542,50.82195.jpg",0
3635,"Dataset/valid/nowildfire/-114.017757,50.928133.jpg",1
3577,"Dataset/valid/nowildfire/-113.991464,50.959004.jpg",1
3298,"Dataset/valid/wildfire/-79.25411,47.06745.jpg",0
5591,"Dataset/valid/nowildfire/-79.244798,43.88859.jpg",1
3044,"Dataset/valid/wildfire/-78.5528,47.3397.jpg",0
5689,"Dataset/valid/nowildfire/-79.342377,43.725576.jpg",1
5254,"Dataset/valid/nowildfire/-75.628206,45.379587.jpg",1
1656,"Dataset/valid/wildfire/-73.6297,49.0433.jpg",0
2201,"Dataset/valid/wildfire/-75.16023,45.66247.jpg",0
2739,"Dataset/valid/wildfire/-77.13954,45.8783.jpg",0
924,"Dataset/valid/wildfire/-71.78603,46.80756.jpg",0
2872,"Dataset/valid/wildfire/-77.71873,46.35042.jpg",0
1584,"Dataset/valid/wildfire/-73.43924,50.47422.jpg",0
5510,"Dataset/valid/nowildfire/-75.789981,45.328301.jpg",1
2986,"Dataset/valid/wildfire/-78.25318,48.54766.jpg",0
928,"Dataset/valid/wildfire/-71.79644,46.96073.jpg",0
3714,"Dataset/valid/nowildfire/-114.055377,50.895591.jpg",1
44,"Dataset/valid/wildfire/-64.65845,48.95804.jpg",0
5814,"Dataset/valid/nowildfire/-79.442622,43.760475.jpg",1
3894,"Dataset/valid/nowildfire/-114.130892,51.098834.jpg",1
2953,"Dataset/valid/wildfire/-78.1194,46.77248.jpg",0
1251,"Dataset/valid/wildfire/-72.5445,45.9985.jpg",0
3248,"Dataset/valid/wildfire/-79.1326,50.68645.jpg",0
3794,"Dataset/valid/nowildfire/-114.08568,51.131444.jpg",1
4032,"Dataset/valid/nowildfire/-122.748426,49.17339.jpg",1
6098,"Dataset/valid/nowildfire/-79.699159,43.728608.jpg",1
3457,"Dataset/valid/nowildfire/-113.94681,51.126661.jpg",1
5948,"Dataset/valid/nowildfire/-79.558716,43.749877.jpg",1
4285,"Dataset/valid/nowildfire/-122.925557,49.144576.jpg",1
1854,"Dataset/valid/wildfire/-74.07794,48.20264.jpg",0
4452,"Dataset/valid/nowildfire/-123.075372,49.238943.jpg",1
1352,"Dataset/valid/wildfire/-72.7536,47.40978.jpg",0
4641,"Dataset/valid/nowildfire/-73.446957,45.612287.jpg",1
5124,"Dataset/valid/nowildfire/-73.866696,45.595315.jpg",1
595,"Dataset/valid/wildfire/-70.8575,48.1661.jpg",0
231,"Dataset/valid/wildfire/-68.32604,51.95714.jpg",0
1463,"Dataset/valid/wildfire/-73.03599,46.85492.jpg",0
1599,"Dataset/valid/wildfire/-73.48313,46.1274.jpg",0
2857,"Dataset/valid/wildfire/-77.6683,48.1605.jpg",0
4357,"Dataset/valid/nowildfire/-122.995595,49.261235.jpg",1
5828,"Dataset/valid/nowildfire/-79.453931,43.755517.jpg",1
3366,"Dataset/valid/wildfire/-79.41004,47.26349.jpg",0
5152,"Dataset/valid/nowildfire/-73.899502,45.580566.jpg",1
4252,"Dataset/valid/nowildfire/-122.904072,49.138517.jpg",1
2512,"Dataset/valid/wildfire/-76.147,53.52068.jpg",0
4726,"Dataset/valid/nowildfire/-73.527152,45.613984.jpg",1
2565,"Dataset/valid/wildfire/-76.3991,48.29047.jpg",0
4223,"Dataset/valid/nowildfire/-122.884105,49.143488.jpg",1
4561,"Dataset/valid/nowildfire/-123.164962,49.245764.jpg",1
4976,"Dataset/valid/nowildfire/-73.739395,45.635766.jpg",1
1476,"Dataset/valid/wildfire/-73.05254,45.4985.jpg",0
5759,"Dataset/valid/nowildfire/-79.401392,43.887413.jpg",1
3671,"Dataset/valid/nowildfire/-114.03404,50.930677.jpg",1
697,"Dataset/valid/wildfire/-71.17165,45.55666.jpg",0
3216,"Dataset/valid/wildfire/-79.05458,48.94994.jpg",0
1593,"Dataset/valid/wildfire/-73.4702,46.04856.jpg",0
3666,"Dataset/valid/nowildfire/-114.030639,51.017757.jpg",1
2334,"Dataset/valid/wildfire/-75.70054,47.72063.jpg",0
5396,"Dataset/valid/nowildfire/-75.717589,45.431283.jpg",1
4311,"Dataset/valid/nowildfire/-122.948606,49.27027.jpg",1
5247,"Dataset/valid/nowildfire/-75.626084,45.410988.jpg",1
4288,"Dataset/valid/nowildfire/-122.928128,49.15382.jpg",1
1927,"Dataset/valid/wildfire/-74.26292,46.39179.jpg",0
4037,"Dataset/valid/nowildfire/-122.750048,49.234046.jpg",1
3872,"Dataset/valid/nowildfire/-114.122802,50.908489.jpg",1
1514,"Dataset/valid/wildfire/-73.19054,45.90978.jpg",0
4861,"Dataset/valid/nowildfire/-73.64179,45.516509.jpg",1
3532,"Dataset/valid/nowildfire/-113.974711,50.919142.jpg",1
658,"Dataset/valid/wildfire/-71.08046,51.19365.jpg",0
3583,"Dataset/valid/nowildfire/-113.994738,50.97075.jpg",1
1458,"Dataset/valid/wildfire/-73.01717,46.11751.jpg",0
848,"Dataset/valid/wildfire/-71.55454,46.59502.jpg",0
5616,"Dataset/valid/nowildfire/-79.261516,43.825734.jpg",1
2013,"Dataset/valid/wildfire/-74.51569,50.34502.jpg",0
193,"Dataset/valid/wildfire/-67.51651,48.74131.jpg",0
1976,"Dataset/valid/wildfire/-74.39341,45.88729.jpg",0
5625,"Dataset/valid/nowildfire/-79.271455,43.771994.jpg",1
1027,"Dataset/valid/wildfire/-72.07543,46.91607.jpg",0
684,"Dataset/valid/wildfire/-71.13925,46.45354.jpg",0
5968,"Dataset/valid/nowildfire/-79.571948,43.896241.jpg",1
4204,"Dataset/valid/nowildfire/-122.868423,49.174976.jpg",1
2962,"Dataset/valid/wildfire/-78.13283,48.35582.jpg",0
2989,"Dataset/valid/wildfire/-78.27678,46.85582.jpg",0
316,"Dataset/valid/wildfire/-69.10944,48.69814.jpg",0
2035,"Dataset/valid/wildfire/-74.57947,45.66936.jpg",0
5275,"Dataset/valid/nowildfire/-75.641814,45.349693.jpg",1
2234,"Dataset/valid/wildfire/-75.32776,49.82284.jpg",0
716,"Dataset/valid/wildfire/-71.2133,48.4672.jpg",0
509,"Dataset/valid/wildfire/-70.40866,47.65438.jpg",0
5267,"Dataset/valid/nowildfire/-75.635594,45.384875.jpg",1
3270,"Dataset/valid/wildfire/-79.19195,47.02968.jpg",0
2275,"Dataset/valid/wildfire/-75.52891,46.05036.jpg",0
701,"Dataset/valid/wildfire/-71.18151,46.93375.jpg",0
4695,"Dataset/valid/nowildfire/-73.499099,45.543822.jpg",1
2686,"Dataset/valid/wildfire/-76.88146,48.3837.jpg",0
5381,"Dataset/valid/nowildfire/-75.706659,45.465491.jpg",1
5958,"Dataset/valid/nowildfire/-79.568381,43.730642.jpg",1
1746,"Dataset/valid/wildfire/-73.82941,46.57914.jpg",0
2881,"Dataset/valid/wildfire/-77.7519,46.7117.jpg",0
2945,"Dataset/valid/wildfire/-78.06704,48.52428.jpg",0
405,"Dataset/valid/wildfire/-69.78687,47.35042.jpg",0
1124,"Dataset/valid/wildfire/-72.2863,49.3206.jpg",0
3786,"Dataset/valid/nowildfire/-114.08337,51.159728.jpg",1
4408,"Dataset/valid/nowildfire/-123.034615,49.248318.jpg",1
1588,"Dataset/valid/wildfire/-73.45906,47.07554.jpg",0
953,"Dataset/valid/wildfire/-71.84388,47.19185.jpg",0
1330,"Dataset/valid/wildfire/-72.70641,45.46163.jpg",0
917,"Dataset/valid/wildfire/-71.77476,48.68645.jpg",0
3936,"Dataset/valid/nowildfire/-114.150845,50.920403.jpg",1
51,"Dataset/valid/wildfire/-64.7108,48.3642.jpg",0
1925,"Dataset/valid/wildfire/-74.25709,45.89808.jpg",0
4191,"Dataset/valid/nowildfire/-122.860962,49.109657.jpg",1
5227,"Dataset/valid/nowildfire/-75.612855,45.410395.jpg",1
2401,"Dataset/valid/wildfire/-75.8871,45.60672.jpg",0
5747,"Dataset/valid/nowildfire/-79.390423,43.724289.jpg",1
5144,"Dataset/valid/nowildfire/-73.891604,45.59449.jpg",1
394,"Dataset/valid/wildfire/-69.66903,48.21163.jpg",0
1119,"Dataset/valid/wildfire/-72.28007,48.81205.jpg",0
1768,"Dataset/valid/wildfire/-73.87559,47.2554.jpg",0
5154,"Dataset/valid/nowildfire/-73.899747,45.557375.jpg",1
2820,"Dataset/valid/wildfire/-77.53019,51.23681.jpg",0
1562,"Dataset/valid/wildfire/-73.3507,45.94634.jpg",0
5526,"Dataset/valid/nowildfire/-75.797279,45.448691.jpg",1
4279,"Dataset/valid/nowildfire/-122.922032,49.09541.jpg",1
5038,"Dataset/valid/nowildfire/-73.793098,45.412115.jpg",1
5535,"Dataset/valid/nowildfire/-75.800318,45.353794.jpg",1
2525,"Dataset/valid/wildfire/-76.18307,49.83513.jpg",0
4008,"Dataset/valid/nowildfire/-122.734606,49.159125.jpg",1
3731,"Dataset/valid/nowildfire/-114.060395,51.016562.jpg",1
1607,"Dataset/valid/wildfire/-73.50334,46.69994.jpg",0
5283,"Dataset/valid/nowildfire/-75.646632,45.324988.jpg",1
3557,"Dataset/valid/nowildfire/-113.982216,50.97204.jpg",1
2200,"Dataset/valid/wildfire/-75.15892,45.82015.jpg",0
93,"Dataset/valid/wildfire/-65.65442,48.64898.jpg",0
1731,"Dataset/valid/wildfire/-73.7971,45.96973.jpg",0
446,"Dataset/valid/wildfire/-70.0404,49.6715.jpg",0
915,"Dataset/valid/wildfire/-71.76551,45.35402.jpg",0
1554,"Dataset/valid/wildfire/-73.31902,46.29317.jpg",0
1128,"Dataset/valid/wildfire/-72.2893,46.02608.jpg",0
249,"Dataset/valid/wildfire/-68.56954,49.29946.jpg",0
1136,"Dataset/valid/wildfire/-72.30915,50.78148.jpg",0
4389,"Dataset/valid/nowildfire/-123.023015,49.146477.jpg",1
2500,"Dataset/valid/wildfire/-76.12399,45.94185.jpg",0
4406,"Dataset/valid/nowildfire/-123.032566,49.191675.jpg",1
4147,"Dataset/valid/nowildfire/-122.834124,49.1112.jpg",1
1705,"Dataset/valid/wildfire/-73.7446,48.23681.jpg",0
2135,"Dataset/valid/wildfire/-74.92132,51.05126.jpg",0
2132,"Dataset/valid/wildfire/-74.91021,45.84233.jpg",0
481,"Dataset/valid/wildfire/-70.24002,50.8738.jpg",0
1758,"Dataset/valid/wildfire/-73.865,45.8292.jpg",0
3828,"Dataset/valid/nowildfire/-114.102812,51.091907.jpg",1
5203,"Dataset/valid/nowildfire/-75.598402,45.427302.jpg",1
3526,"Dataset/valid/nowildfire/-113.972228,51.049016.jpg",1
1753,"Dataset/valid/wildfire/-73.84989,46.622.jpg",0
931,"Dataset/valid/wildfire/-71.80126,45.48591.jpg",0
2306,"Dataset/valid/wildfire/-75.6217,45.6775.jpg",0
3235,"Dataset/valid/wildfire/-79.09576,48.73771.jpg",0
555,"Dataset/valid/wildfire/-70.64814,50.8792.jpg",0
2064,"Dataset/valid/wildfire/-74.64152,52.55306.jpg",0
662,"Dataset/valid/wildfire/-71.0913,48.98142.jpg",0
