,images,labels
13567,"Dataset/train/wildfire/-78.05575,49.29497.jpg",0
9732,"Dataset/train/wildfire/-74.9208,46.2378.jpg",0
4900,"Dataset/train/wildfire/-72.11188,48.96163.jpg",0
12176,"Dataset/train/wildfire/-76.74325,48.24491.jpg",0
23918,"Dataset/train/nowildfire/-73.786256,45.423959.jpg",1
7069,"Dataset/train/wildfire/-73.32794,48.19185.jpg",0
28311,"Dataset/train/nowildfire/-79.47563,43.730226.jpg",1
20803,"Dataset/train/nowildfire/-123.06152,49.243559.jpg",1
27534,"Dataset/train/nowildfire/-79.346975,43.637998.jpg",1
20039,"Dataset/train/nowildfire/-122.951953,49.216674.jpg",1
2566,"Dataset/train/wildfire/-70.57265,47.64269.jpg",0
28489,"Dataset/train/nowildfire/-79.506077,43.830592.jpg",1
22994,"Dataset/train/nowildfire/-73.631991,45.612964.jpg",1
24007,"Dataset/train/nowildfire/-73.800138,45.593768.jpg",1
4065,"Dataset/train/wildfire/-71.57902,51.27068.jpg",0
22686,"Dataset/train/nowildfire/-73.574334,45.466935.jpg",1
7667,"Dataset/train/wildfire/-73.71374,46.01619.jpg",0
12871,"Dataset/train/wildfire/-77.41005,47.14988.jpg",0
24132,"Dataset/train/nowildfire/-73.821195,45.465043.jpg",1
12375,"Dataset/train/wildfire/-76.92352,50.57914.jpg",0
20502,"Dataset/train/nowildfire/-123.018443,49.19014.jpg",1
3067,"Dataset/train/wildfire/-70.98928,54.03507.jpg",0
10153,"Dataset/train/wildfire/-75.2859,46.95804.jpg",0
27987,"Dataset/train/nowildfire/-79.421004,43.887508.jpg",1
20525,"Dataset/train/nowildfire/-123.021007,49.153523.jpg",1
20395,"Dataset/train/nowildfire/-123.005047,49.141413.jpg",1
2474,"Dataset/train/wildfire/-70.48311,46.20534.jpg",0
1357,"Dataset/train/wildfire/-68.82072,50.08693.jpg",0
4074,"Dataset/train/wildfire/-71.58493,48.68735.jpg",0
8149,"Dataset/train/wildfire/-73.94644,50.35312.jpg",0
19999,"Dataset/train/nowildfire/-122.946273,49.201414.jpg",1
19846,"Dataset/train/nowildfire/-122.924735,49.227328.jpg",1
20978,"Dataset/train/nowildfire/-123.08551,49.15708.jpg",1
7202,"Dataset/train/wildfire/-73.4322,49.5667.jpg",0
22002,"Dataset/train/nowildfire/-73.447652,45.49791.jpg",1
5894,"Dataset/train/wildfire/-72.61148,45.51439.jpg",0
14675,"Dataset/train/wildfire/-78.98949,46.78507.jpg",0
13822,"Dataset/train/wildfire/-78.28581,48.51979.jpg",0
23298,"Dataset/train/nowildfire/-73.68428,45.594869.jpg",1
21957,"Dataset/train/nowildfire/-73.440105,45.513211.jpg",1
10799,"Dataset/train/wildfire/-75.7748,45.5413.jpg",0
25582,"Dataset/train/nowildfire/-75.682392,45.424065.jpg",1
8115,"Dataset/train/wildfire/-73.92866,46.10492.jpg",0
3558,"Dataset/train/wildfire/-71.27937,49.45983.jpg",0
6400,"Dataset/train/wildfire/-72.81755,46.85582.jpg",0
12255,"Dataset/train/wildfire/-76.81036,48.27878.jpg",0
5573,"Dataset/train/wildfire/-72.44187,45.8792.jpg",0
24116,"Dataset/train/nowildfire/-73.818607,45.419109.jpg",1
26101,"Dataset/train/nowildfire/-75.731472,45.393061.jpg",1
618,"Dataset/train/wildfire/-66.19377,50.22602.jpg",0
17652,"Dataset/train/nowildfire/-114.106589,50.949198.jpg",1
24883,"Dataset/train/nowildfire/-75.607171,45.401964.jpg",1
19376,"Dataset/train/nowildfire/-122.863583,49.203141.jpg",1
26466,"Dataset/train/nowildfire/-75.769621,45.435328.jpg",1
9861,"Dataset/train/wildfire/-75.03184,45.68555.jpg",0
3712,"Dataset/train/wildfire/-71.3636,48.6283.jpg",0
1942,"Dataset/train/wildfire/-69.90076,47.28687.jpg",0
17521,"Dataset/train/nowildfire/-114.09567,51.023121.jpg",1
1631,"Dataset/train/wildfire/-69.29741,47.47512.jpg",0
28628,"Dataset/train/nowildfire/-79.528808,43.80888.jpg",1
25559,"Dataset/train/nowildfire/-75.680292,45.401562.jpg",1
17465,"Dataset/train/nowildfire/-114.090368,51.001407.jpg",1
26357,"Dataset/train/nowildfire/-75.757265,45.432094.jpg",1
18415,"Dataset/train/nowildfire/-122.723091,49.209966.jpg",1
19861,"Dataset/train/nowildfire/-122.926334,49.107435.jpg",1
2340,"Dataset/train/wildfire/-70.34601,47.57554.jpg",0
6526,"Dataset/train/wildfire/-72.91279,45.86841.jpg",0
25594,"Dataset/train/nowildfire/-75.683253,45.444247.jpg",1
5414,"Dataset/train/wildfire/-72.36858,49.11571.jpg",0
10047,"Dataset/train/wildfire/-75.18686,45.74131.jpg",0
254,"Dataset/train/wildfire/-64.5725,48.39988.jpg",0
15396,"Dataset/train/wildfire/-79.40033,48.64089.jpg",0
27285,"Dataset/train/nowildfire/-79.303455,43.781596.jpg",1
11175,"Dataset/train/wildfire/-75.95498,45.64539.jpg",0
20158,"Dataset/train/nowildfire/-122.966907,49.114769.jpg",1
15928,"Dataset/train/nowildfire/-113.948558,50.988505.jpg",1
2914,"Dataset/train/wildfire/-70.86251,48.372.jpg",0
8756,"Dataset/train/wildfire/-74.27362,46.15258.jpg",0
21866,"Dataset/train/nowildfire/-73.42344,45.400679.jpg",1
18748,"Dataset/train/nowildfire/-122.769928,49.218688.jpg",1
9795,"Dataset/train/wildfire/-74.97536,46.09592.jpg",0
27170,"Dataset/train/nowildfire/-79.284212,43.844063.jpg",1
7408,"Dataset/train/wildfire/-73.54396,48.52428.jpg",0
10811,"Dataset/train/wildfire/-75.77948,45.45714.jpg",0
2546,"Dataset/train/wildfire/-70.55713,46.65618.jpg",0
22760,"Dataset/train/nowildfire/-73.586188,45.477869.jpg",1
25059,"Dataset/train/nowildfire/-75.626935,45.353978.jpg",1
26545,"Dataset/train/nowildfire/-75.780032,45.377919.jpg",1
18402,"Dataset/train/nowildfire/-122.721289,49.179824.jpg",1
486,"Dataset/train/wildfire/-65.48494,48.94455.jpg",0
256,"Dataset/train/wildfire/-64.58197,48.80396.jpg",0
17753,"Dataset/train/nowildfire/-114.114779,50.967652.jpg",1
12903,"Dataset/train/wildfire/-77.4493,48.1425.jpg",0
28205,"Dataset/train/nowildfire/-79.456085,43.826639.jpg",1
14608,"Dataset/train/wildfire/-78.9603,50.9056.jpg",0
5213,"Dataset/train/wildfire/-72.2714,50.29047.jpg",0
16776,"Dataset/train/nowildfire/-114.029708,51.133168.jpg",1
22768,"Dataset/train/nowildfire/-73.587415,45.44187.jpg",1
17207,"Dataset/train/nowildfire/-114.067555,51.017939.jpg",1
15258,"Dataset/train/wildfire/-79.30539,47.48052.jpg",0
2103,"Dataset/train/wildfire/-70.07398,47.67656.jpg",0
3334,"Dataset/train/wildfire/-71.16872,46.68735.jpg",0
13813,"Dataset/train/wildfire/-78.2761,48.7933.jpg",0
16291,"Dataset/train/nowildfire/-113.982865,51.168153.jpg",1
23142,"Dataset/train/nowildfire/-73.658125,45.64025.jpg",1
17339,"Dataset/train/nowildfire/-114.078938,50.947081.jpg",1
13497,"Dataset/train/wildfire/-77.99729,48.34952.jpg",0
1178,"Dataset/train/wildfire/-68.40981,49.04497.jpg",0
23389,"Dataset/train/nowildfire/-73.698715,45.458491.jpg",1
27594,"Dataset/train/nowildfire/-79.356986,43.694363.jpg",1
6179,"Dataset/train/wildfire/-72.72647,46.53238.jpg",0
23923,"Dataset/train/nowildfire/-73.787559,45.56225.jpg",1
20386,"Dataset/train/nowildfire/-123.003764,49.155442.jpg",1
24686,"Dataset/train/nowildfire/-75.575194,45.435271.jpg",1
19659,"Dataset/train/nowildfire/-122.898798,49.229348.jpg",1
14672,"Dataset/train/wildfire/-78.98818,46.76799.jpg",0
11258,"Dataset/train/wildfire/-75.9922,46.24041.jpg",0
19792,"Dataset/train/nowildfire/-122.91763,49.204338.jpg",1
13194,"Dataset/train/wildfire/-77.6947,48.18555.jpg",0
16755,"Dataset/train/nowildfire/-114.027747,50.956447.jpg",1
27374,"Dataset/train/nowildfire/-79.320109,43.659838.jpg",1
23097,"Dataset/train/nowildfire/-73.649919,45.415167.jpg",1
23208,"Dataset/train/nowildfire/-73.669664,45.477718.jpg",1
20361,"Dataset/train/nowildfire/-122.999875,49.166279.jpg",1
4492,"Dataset/train/wildfire/-71.8708,46.7236.jpg",0
7822,"Dataset/train/wildfire/-73.78753,46.58783.jpg",0
18519,"Dataset/train/nowildfire/-122.73778,49.238095.jpg",1
26010,"Dataset/train/nowildfire/-75.722431,45.390306.jpg",1
19725,"Dataset/train/nowildfire/-122.908507,49.257047.jpg",1
28127,"Dataset/train/nowildfire/-79.443507,43.72128.jpg",1
3451,"Dataset/train/wildfire/-71.22423,48.47242.jpg",0
24659,"Dataset/train/nowildfire/-75.567947,45.437194.jpg",1
15138,"Dataset/train/wildfire/-79.247,48.8353.jpg",0
10852,"Dataset/train/wildfire/-75.80255,45.47242.jpg",0
19626,"Dataset/train/nowildfire/-122.895655,49.215386.jpg",1
12692,"Dataset/train/wildfire/-77.21862,46.53867.jpg",0
28123,"Dataset/train/nowildfire/-79.442552,43.726235.jpg",1
12293,"Dataset/train/wildfire/-76.84438,46.82644.jpg",0
5649,"Dataset/train/wildfire/-72.4908,46.81565.jpg",0
20252,"Dataset/train/nowildfire/-122.981202,49.213111.jpg",1
29564,"Dataset/train/nowildfire/-79.722707,43.722919.jpg",1
21826,"Dataset/train/nowildfire/-73.415041,45.571439.jpg",1
24110,"Dataset/train/nowildfire/-73.817279,45.499233.jpg",1
5999,"Dataset/train/wildfire/-72.6551,45.57644.jpg",0
8573,"Dataset/train/wildfire/-74.15881,46.6238.jpg",0
23001,"Dataset/train/nowildfire/-73.633748,45.438175.jpg",1
888,"Dataset/train/wildfire/-67.29834,50.02428.jpg",0
7289,"Dataset/train/wildfire/-73.4819,46.1811.jpg",0
23570,"Dataset/train/nowildfire/-73.725487,45.507973.jpg",1
26973,"Dataset/train/nowildfire/-79.247717,43.696961.jpg",1
9604,"Dataset/train/wildfire/-74.83203,46.3801.jpg",0
17741,"Dataset/train/nowildfire/-114.113725,51.094696.jpg",1
23559,"Dataset/train/nowildfire/-73.72379,45.486438.jpg",1
22202,"Dataset/train/nowildfire/-73.485927,45.597336.jpg",1
17108,"Dataset/train/nowildfire/-114.059402,51.002337.jpg",1
4462,"Dataset/train/wildfire/-71.85338,46.98951.jpg",0
25328,"Dataset/train/nowildfire/-75.655393,45.457792.jpg",1
4076,"Dataset/train/wildfire/-71.5856,45.0397.jpg",0
11725,"Dataset/train/wildfire/-76.31935,49.98232.jpg",0
2129,"Dataset/train/wildfire/-70.10326,49.27518.jpg",0
26917,"Dataset/train/nowildfire/-75.827014,45.354229.jpg",1
11032,"Dataset/train/wildfire/-75.89311,46.59952.jpg",0
3683,"Dataset/train/wildfire/-71.35197,47.07195.jpg",0
24638,"Dataset/train/nowildfire/-73.919104,45.518993.jpg",1
3685,"Dataset/train/wildfire/-71.3522,47.0217.jpg",0
3688,"Dataset/train/wildfire/-71.35327,47.08274.jpg",0
12989,"Dataset/train/wildfire/-77.52068,46.44994.jpg",0
25317,"Dataset/train/nowildfire/-75.653277,45.410496.jpg",1
17090,"Dataset/train/nowildfire/-114.057767,51.032083.jpg",1
19090,"Dataset/train/nowildfire/-122.819072,49.165947.jpg",1
27893,"Dataset/train/nowildfire/-79.40794,43.743284.jpg",1
21975,"Dataset/train/nowildfire/-73.442346,45.432273.jpg",1
28595,"Dataset/train/nowildfire/-79.524178,43.876942.jpg",1
29554,"Dataset/train/nowildfire/-79.720908,43.664125.jpg",1
1975,"Dataset/train/wildfire/-69.9369,46.8369.jpg",0
10456,"Dataset/train/wildfire/-75.55987,46.36481.jpg",0
5385,"Dataset/train/wildfire/-72.35819,46.20983.jpg",0
17349,"Dataset/train/nowildfire/-114.079744,50.980731.jpg",1
3580,"Dataset/train/wildfire/-71.29532,48.50899.jpg",0
24160,"Dataset/train/nowildfire/-73.825751,45.638597.jpg",1
21554,"Dataset/train/nowildfire/-123.16008,49.118777.jpg",1
11572,"Dataset/train/wildfire/-76.17065,48.90348.jpg",0
23929,"Dataset/train/nowildfire/-73.788145,45.608296.jpg",1
2434,"Dataset/train/wildfire/-70.44826,45.95534.jpg",0
12192,"Dataset/train/wildfire/-76.7546,46.73591.jpg",0
29098,"Dataset/train/nowildfire/-79.623084,43.813821.jpg",1
24159,"Dataset/train/nowildfire/-73.825632,45.484546.jpg",1
5710,"Dataset/train/wildfire/-72.52202,48.69814.jpg",0
3880,"Dataset/train/wildfire/-71.45464,46.06025.jpg",0
3056,"Dataset/train/wildfire/-70.9777,49.82195.jpg",0
3016,"Dataset/train/wildfire/-70.9474,46.85402.jpg",0
14123,"Dataset/train/wildfire/-78.57134,47.54676.jpg",0
21983,"Dataset/train/nowildfire/-73.443249,45.472231.jpg",1
8170,"Dataset/train/wildfire/-73.95763,45.53957.jpg",0
12936,"Dataset/train/wildfire/-77.47889,47.02878.jpg",0
6356,"Dataset/train/wildfire/-72.80276,47.42206.jpg",0
13784,"Dataset/train/wildfire/-78.25287,48.74401.jpg",0
12429,"Dataset/train/wildfire/-76.96683,53.38729.jpg",0
4737,"Dataset/train/wildfire/-72.03706,45.60492.jpg",0
1372,"Dataset/train/wildfire/-68.84091,49.23861.jpg",0
13135,"Dataset/train/wildfire/-77.65432,54.34592.jpg",0
24506,"Dataset/train/nowildfire/-73.892584,45.58194.jpg",1
20036,"Dataset/train/nowildfire/-122.951466,49.162953.jpg",1
13628,"Dataset/train/wildfire/-78.11794,48.36031.jpg",0
23651,"Dataset/train/nowildfire/-73.739419,45.428541.jpg",1
17921,"Dataset/train/nowildfire/-114.130048,50.905753.jpg",1
13982,"Dataset/train/wildfire/-78.42681,51.19724.jpg",0
5081,"Dataset/train/wildfire/-72.20758,48.90888.jpg",0
3995,"Dataset/train/wildfire/-71.54086,48.97062.jpg",0
21337,"Dataset/train/nowildfire/-123.134312,49.133431.jpg",1
11362,"Dataset/train/wildfire/-76.03832,45.6328.jpg",0
28092,"Dataset/train/nowildfire/-79.437548,43.673309.jpg",1
21409,"Dataset/train/nowildfire/-123.143956,49.211099.jpg",1
19552,"Dataset/train/nowildfire/-122.884717,49.100779.jpg",1
24441,"Dataset/train/nowildfire/-73.881985,45.479924.jpg",1
26103,"Dataset/train/nowildfire/-75.731693,45.43234.jpg",1
12607,"Dataset/train/wildfire/-77.13381,48.92836.jpg",0
16395,"Dataset/train/nowildfire/-113.993288,50.936326.jpg",1
9198,"Dataset/train/wildfire/-74.57088,49.46703.jpg",0
8942,"Dataset/train/wildfire/-74.3883,46.0433.jpg",0
1302,"Dataset/train/wildfire/-68.6933,49.5603.jpg",0
22511,"Dataset/train/nowildfire/-73.542982,45.473191.jpg",1
8306,"Dataset/train/wildfire/-74.03166,45.88459.jpg",0
28969,"Dataset/train/nowildfire/-79.591515,43.754395.jpg",1
24827,"Dataset/train/nowildfire/-75.599707,45.414006.jpg",1
29022,"Dataset/train/nowildfire/-79.604971,43.641364.jpg",1
21834,"Dataset/train/nowildfire/-73.417164,45.435284.jpg",1
17279,"Dataset/train/nowildfire/-114.073617,51.135879.jpg",1
19437,"Dataset/train/nowildfire/-122.871031,49.270526.jpg",1
3011,"Dataset/train/wildfire/-70.94217,45.59233.jpg",0
10631,"Dataset/train/wildfire/-75.66242,50.53867.jpg",0
9386,"Dataset/train/wildfire/-74.6969,46.1899.jpg",0
17574,"Dataset/train/nowildfire/-114.099753,51.059624.jpg",1
15265,"Dataset/train/wildfire/-79.3078,48.0092.jpg",0
1311,"Dataset/train/wildfire/-68.7053,49.92206.jpg",0
19319,"Dataset/train/nowildfire/-122.856464,49.117105.jpg",1
6602,"Dataset/train/wildfire/-72.97882,53.53058.jpg",0
14856,"Dataset/train/wildfire/-79.08771,48.64988.jpg",0
25889,"Dataset/train/nowildfire/-75.710883,45.375237.jpg",1
26081,"Dataset/train/nowildfire/-75.7293,45.453172.jpg",1
10496,"Dataset/train/wildfire/-75.58348,49.56115.jpg",0
6785,"Dataset/train/wildfire/-73.12678,45.65888.jpg",0
29419,"Dataset/train/nowildfire/-79.694498,43.860449.jpg",1
10833,"Dataset/train/wildfire/-75.7919,46.00719.jpg",0
1201,"Dataset/train/wildfire/-68.4614,49.6026.jpg",0
1243,"Dataset/train/wildfire/-68.57647,49.03957.jpg",0
24952,"Dataset/train/nowildfire/-75.614989,45.368904.jpg",1
12276,"Dataset/train/wildfire/-76.8294,46.6069.jpg",0
28902,"Dataset/train/nowildfire/-79.576586,43.706602.jpg",1
6587,"Dataset/train/wildfire/-72.9656,45.2628.jpg",0
8395,"Dataset/train/wildfire/-74.07942,46.36301.jpg",0
27338,"Dataset/train/nowildfire/-79.314846,43.773153.jpg",1
12158,"Dataset/train/wildfire/-76.73227,48.73591.jpg",0
28736,"Dataset/train/nowildfire/-79.54521,43.657434.jpg",1
16456,"Dataset/train/nowildfire/-113.999449,51.017887.jpg",1
6554,"Dataset/train/wildfire/-72.94114,46.56205.jpg",0
12909,"Dataset/train/wildfire/-77.45366,51.60941.jpg",0
24645,"Dataset/train/nowildfire/-75.566532,45.459127.jpg",1
10929,"Dataset/train/wildfire/-75.84534,46.09682.jpg",0
11030,"Dataset/train/wildfire/-75.89139,50.17296.jpg",0
6136,"Dataset/train/wildfire/-72.7074,48.7626.jpg",0
21063,"Dataset/train/nowildfire/-123.096545,49.181304.jpg",1
13086,"Dataset/train/wildfire/-77.62328,48.44275.jpg",0
3480,"Dataset/train/wildfire/-71.2322,52.7442.jpg",0
22807,"Dataset/train/nowildfire/-73.594683,45.490091.jpg",1
8695,"Dataset/train/wildfire/-74.22886,50.34053.jpg",0
18706,"Dataset/train/nowildfire/-122.764972,49.160197.jpg",1
13507,"Dataset/train/wildfire/-78.00641,47.30486.jpg",0
26155,"Dataset/train/nowildfire/-75.737369,45.459694.jpg",1
3704,"Dataset/train/wildfire/-71.36056,46.43196.jpg",0
12031,"Dataset/train/wildfire/-76.62839,47.04587.jpg",0
28919,"Dataset/train/nowildfire/-79.57977,43.81008.jpg",1
26609,"Dataset/train/nowildfire/-75.789743,45.408581.jpg",1
3832,"Dataset/train/wildfire/-71.4242,48.4339.jpg",0
18941,"Dataset/train/nowildfire/-122.797052,49.174835.jpg",1
21096,"Dataset/train/nowildfire/-123.101724,49.268465.jpg",1
19666,"Dataset/train/nowildfire/-122.900728,49.134969.jpg",1
25527,"Dataset/train/nowildfire/-75.67719,45.335815.jpg",1
24407,"Dataset/train/nowildfire/-73.87475,45.464719.jpg",1
3233,"Dataset/train/wildfire/-71.09522,48.15528.jpg",0
21103,"Dataset/train/nowildfire/-123.102686,49.108586.jpg",1
6484,"Dataset/train/wildfire/-72.88008,46.5009.jpg",0
8614,"Dataset/train/wildfire/-74.17907,46.79407.jpg",0
19707,"Dataset/train/nowildfire/-122.906014,49.218151.jpg",1
2453,"Dataset/train/wildfire/-70.46232,46.19544.jpg",0
6678,"Dataset/train/wildfire/-73.0472,47.77878.jpg",0
22905,"Dataset/train/nowildfire/-73.616227,45.407154.jpg",1
20632,"Dataset/train/nowildfire/-123.037964,49.130641.jpg",1
9645,"Dataset/train/wildfire/-74.86235,49.77698.jpg",0
2128,"Dataset/train/wildfire/-70.1026,49.77968.jpg",0
3361,"Dataset/train/wildfire/-71.18661,47.08274.jpg",0
23071,"Dataset/train/nowildfire/-73.645018,45.643636.jpg",1
15816,"Dataset/train/nowildfire/-113.93893,50.95367.jpg",1
20208,"Dataset/train/nowildfire/-122.975269,49.194436.jpg",1
23518,"Dataset/train/nowildfire/-73.717049,45.56085.jpg",1
11484,"Dataset/train/wildfire/-76.10563,46.16846.jpg",0
4337,"Dataset/train/wildfire/-71.77914,50.90708.jpg",0
12441,"Dataset/train/wildfire/-76.97687,48.61481.jpg",0
14396,"Dataset/train/wildfire/-78.8074,48.77608.jpg",0
798,"Dataset/train/wildfire/-66.9126,48.49581.jpg",0
20837,"Dataset/train/nowildfire/-123.065252,49.203856.jpg",1
21005,"Dataset/train/nowildfire/-123.089721,49.114227.jpg",1
28110,"Dataset/train/nowildfire/-79.44044,43.721227.jpg",1
5988,"Dataset/train/wildfire/-72.65024,48.91847.jpg",0
3229,"Dataset/train/wildfire/-71.09344,48.45444.jpg",0
7473,"Dataset/train/wildfire/-73.59105,49.14629.jpg",0
21774,"Dataset/train/nowildfire/-123.195379,49.124102.jpg",1
2183,"Dataset/train/wildfire/-70.18889,48.52698.jpg",0
25361,"Dataset/train/nowildfire/-75.658156,45.394553.jpg",1
12013,"Dataset/train/wildfire/-76.6144,46.51259.jpg",0
12423,"Dataset/train/wildfire/-76.96157,49.06025.jpg",0
11485,"Dataset/train/wildfire/-76.10581,46.00989.jpg",0
1900,"Dataset/train/wildfire/-69.82512,48.94365.jpg",0
23561,"Dataset/train/nowildfire/-73.724145,45.581512.jpg",1
4477,"Dataset/train/wildfire/-71.86192,46.3756.jpg",0
12849,"Dataset/train/wildfire/-77.3875,47.5289.jpg",0
5349,"Dataset/train/wildfire/-72.33876,48.85582.jpg",0
7084,"Dataset/train/wildfire/-73.33667,46.70264.jpg",0
10492,"Dataset/train/wildfire/-75.58205,45.64269.jpg",0
19324,"Dataset/train/nowildfire/-122.857425,49.18965.jpg",1
17396,"Dataset/train/nowildfire/-114.084465,51.032803.jpg",1
21357,"Dataset/train/nowildfire/-123.136719,49.166592.jpg",1
10183,"Dataset/train/wildfire/-75.3217,46.4789.jpg",0
11441,"Dataset/train/wildfire/-76.08333,46.57644.jpg",0
7136,"Dataset/train/wildfire/-73.37396,47.6274.jpg",0
5735,"Dataset/train/wildfire/-72.5337,45.7227.jpg",0
16880,"Dataset/train/nowildfire/-114.039617,50.935756.jpg",1
7496,"Dataset/train/wildfire/-73.60227,45.71253.jpg",0
7207,"Dataset/train/wildfire/-73.43493,46.28777.jpg",0
6152,"Dataset/train/wildfire/-72.7136,50.1464.jpg",0
899,"Dataset/train/wildfire/-67.33974,49.98502.jpg",0
20984,"Dataset/train/nowildfire/-123.086707,49.149435.jpg",1
18376,"Dataset/train/nowildfire/-122.71831,49.222015.jpg",1
2196,"Dataset/train/wildfire/-70.19788,46.35672.jpg",0
19824,"Dataset/train/nowildfire/-122.921728,49.163228.jpg",1
29003,"Dataset/train/nowildfire/-79.600477,43.730533.jpg",1
6534,"Dataset/train/wildfire/-72.92225,53.84682.jpg",0
26364,"Dataset/train/nowildfire/-75.758207,45.375946.jpg",1
20102,"Dataset/train/nowildfire/-122.960335,49.269553.jpg",1
19716,"Dataset/train/nowildfire/-122.907449,49.253635.jpg",1
11995,"Dataset/train/wildfire/-76.59449,45.7503.jpg",0
1073,"Dataset/train/wildfire/-68.1041,49.7779.jpg",0
24048,"Dataset/train/nowildfire/-73.807069,45.477632.jpg",1
20573,"Dataset/train/nowildfire/-123.028824,49.185906.jpg",1
25470,"Dataset/train/nowildfire/-75.670648,45.332663.jpg",1
14255,"Dataset/train/wildfire/-78.69426,47.34502.jpg",0
15109,"Dataset/train/wildfire/-79.23251,48.05396.jpg",0
21543,"Dataset/train/nowildfire/-123.158557,49.148944.jpg",1
28163,"Dataset/train/nowildfire/-79.449405,43.835711.jpg",1
28514,"Dataset/train/nowildfire/-79.510988,43.912961.jpg",1
14866,"Dataset/train/wildfire/-79.0972,46.7325.jpg",0
2127,"Dataset/train/wildfire/-70.1012,46.61481.jpg",0
23549,"Dataset/train/nowildfire/-73.722358,45.49159.jpg",1
21344,"Dataset/train/nowildfire/-123.134834,49.20165.jpg",1
13296,"Dataset/train/wildfire/-77.79382,48.69005.jpg",0
15379,"Dataset/train/wildfire/-79.38946,48.61211.jpg",0
12422,"Dataset/train/wildfire/-76.9609,46.36391.jpg",0
15481,"Dataset/train/wildfire/-79.47265,48.88729.jpg",0
13888,"Dataset/train/wildfire/-78.34466,48.54946.jpg",0
29085,"Dataset/train/nowildfire/-79.619635,43.829725.jpg",1
23634,"Dataset/train/nowildfire/-73.737251,45.635193.jpg",1
7275,"Dataset/train/wildfire/-73.47404,46.14898.jpg",0
21972,"Dataset/train/nowildfire/-73.441972,45.568397.jpg",1
3706,"Dataset/train/wildfire/-71.36093,49.80756.jpg",0
21404,"Dataset/train/nowildfire/-123.142978,49.198722.jpg",1
23197,"Dataset/train/nowildfire/-73.668169,45.443246.jpg",1
1463,"Dataset/train/wildfire/-69.04842,47.95983.jpg",0
20717,"Dataset/train/nowildfire/-123.049605,49.153152.jpg",1
12717,"Dataset/train/wildfire/-77.24322,48.41847.jpg",0
1785,"Dataset/train/wildfire/-69.58941,49.31835.jpg",0
1780,"Dataset/train/wildfire/-69.5806,51.1528.jpg",0
21309,"Dataset/train/nowildfire/-123.130765,49.24076.jpg",1
4786,"Dataset/train/wildfire/-72.05599,48.86931.jpg",0
16328,"Dataset/train/nowildfire/-113.986651,51.164704.jpg",1
23094,"Dataset/train/nowildfire/-73.649614,45.640491.jpg",1
6737,"Dataset/train/wildfire/-73.09204,45.65528.jpg",0
27383,"Dataset/train/nowildfire/-79.321044,43.639371.jpg",1
14115,"Dataset/train/wildfire/-78.5672,47.9544.jpg",0
23740,"Dataset/train/nowildfire/-73.755543,45.496879.jpg",1
15749,"Dataset/train/nowildfire/-113.934024,51.101406.jpg",1
11188,"Dataset/train/wildfire/-75.96097,51.52428.jpg",0
3956,"Dataset/train/wildfire/-71.5186,48.17926.jpg",0
1087,"Dataset/train/wildfire/-68.1584,49.27338.jpg",0
14521,"Dataset/train/wildfire/-78.90874,47.10941.jpg",0
10860,"Dataset/train/wildfire/-75.80881,45.84233.jpg",0
25563,"Dataset/train/nowildfire/-75.680809,45.451262.jpg",1
20762,"Dataset/train/nowildfire/-123.056378,49.152816.jpg",1
7318,"Dataset/train/wildfire/-73.49611,46.06205.jpg",0
4541,"Dataset/train/wildfire/-71.9037,46.08274.jpg",0
12655,"Dataset/train/wildfire/-77.18395,46.02068.jpg",0
12174,"Dataset/train/wildfire/-76.7418,48.82194.jpg",0
8150,"Dataset/train/wildfire/-73.94669,46.23591.jpg",0
26147,"Dataset/train/nowildfire/-75.736302,45.349243.jpg",1
277,"Dataset/train/wildfire/-64.64501,48.3729.jpg",0
8964,"Dataset/train/wildfire/-74.3998,50.22332.jpg",0
2263,"Dataset/train/wildfire/-70.2658,47.21973.jpg",0
7499,"Dataset/train/wildfire/-73.60516,49.96073.jpg",0
2625,"Dataset/train/wildfire/-70.63049,45.88459.jpg",0
12352,"Dataset/train/wildfire/-76.9011,46.1875.jpg",0
5331,"Dataset/train/wildfire/-72.32673,47.04587.jpg",0
1882,"Dataset/train/wildfire/-69.80274,47.46253.jpg",0
13689,"Dataset/train/wildfire/-78.1601,46.78687.jpg",0
27799,"Dataset/train/nowildfire/-79.391368,43.680606.jpg",1
26586,"Dataset/train/nowildfire/-75.786838,45.324623.jpg",1
3993,"Dataset/train/wildfire/-71.53845,48.60582.jpg",0
21652,"Dataset/train/nowildfire/-123.174174,49.229012.jpg",1
9812,"Dataset/train/wildfire/-74.99226,45.82195.jpg",0
3960,"Dataset/train/wildfire/-71.5205,46.5518.jpg",0
2686,"Dataset/train/wildfire/-70.68636,46.17386.jpg",0
156,"Dataset/train/wildfire/-63.8533,50.30486.jpg",0
15710,"Dataset/train/nowildfire/-113.9308,50.902395.jpg",1
5077,"Dataset/train/wildfire/-72.20593,46.07105.jpg",0
18906,"Dataset/train/nowildfire/-122.791643,49.185734.jpg",1
2800,"Dataset/train/wildfire/-70.7867,46.1022.jpg",0
21305,"Dataset/train/nowildfire/-123.129906,49.149943.jpg",1
12622,"Dataset/train/wildfire/-77.14492,48.57105.jpg",0
7668,"Dataset/train/wildfire/-73.71375,47.94005.jpg",0
22093,"Dataset/train/nowildfire/-73.465555,45.578002.jpg",1
